date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_MINUS_DI,exit0_MINUS_DI
2024-05-10,182.43685913085938,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[16.414846571595508],[37.96944281807575],[16.414846571595508],[37.96944281807575],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],16.414846571595508,16.414846571595508
2024-05-13,185.65602111816406,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[15.540943409721452],[36.72139089246982],[15.540943409721452],[36.72139089246982],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],15.540943409721452,15.540943409721452
2024-05-14,186.80215454101562,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.253518530984415],[37.25014387015622],[14.253518530984415],[37.25014387015622],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],14.253518530984415,14.253518530984415
2024-05-15,189.0845184326172,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[13.567240487497811],[37.6418676013479],[13.567240487497811],[37.6418676013479],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.567240487497811,13.567240487497811
2024-05-16,189.2041015625,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.615281786146026],[39.28593577357911],[12.615281786146026],[39.28593577357911],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.615281786146026,12.615281786146026
2024-05-17,189.23399353027344,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.13498069699345],[38.64028589541094],[12.13498069699345],[38.64028589541094],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.13498069699345,12.13498069699345
2024-05-20,190.40008544921875,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.690662829205085],[37.4001109613198],[12.690662829205085],[37.4001109613198],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.690662829205085,12.690662829205085
2024-05-21,191.70570373535156,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[11.953078464186017],[37.443363573298974],[11.953078464186017],[37.443363573298974],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.953078464186017,11.953078464186017
2024-05-22,190.2605438232422,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[11.382650081153207],[37.3155546120722],[11.382650081153207],[37.3155546120722],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.382650081153207,11.382650081153207
2024-05-23,186.25401306152344,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.133900601892156],[35.32840063852314],[12.133900601892156],[35.32840063852314],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.133900601892156,12.133900601892156
2024-05-24,189.3436279296875,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[18.50182167075328],[32.16701606649639],[18.50182167075328],[32.16701606649639],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],18.50182167075328,18.50182167075328
2024-05-28,189.3535919189453,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[16.890490753247047],[29.36557800087076],[16.890490753247047],[29.36557800087076],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],16.890490753247047,16.890490753247047
2024-05-29,189.652587890625,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[15.573676211864985],[31.913821096332345],[15.573676211864985],[31.913821096332345],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],15.573676211864985,15.573676211864985
2024-05-30,190.6492462158203,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.659594917135882],[30.04067139740233],[14.659594917135882],[30.04067139740233],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],14.659594917135882,14.659594917135882
2024-05-31,191.6060333251953,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[13.893295174426248],[28.470357968363075],[13.893295174426248],[28.470357968363075],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.893295174426248,13.893295174426248
2024-06-03,193.38006591796875,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.630183568945078],[26.877913223707957],[14.630183568945078],[26.877913223707957],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],14.630183568945078,14.630183568945078
2024-06-04,193.69900512695312,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[13.58886445047871],[30.054901918683456],[13.58886445047871],[30.054901918683456],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.58886445047871,13.58886445047871
2024-06-05,195.21389770507812,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.918749147462634],[29.283421064622967],[12.918749147462634],[29.283421064622967],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.918749147462634,12.918749147462634
2024-06-06,193.82855224609375,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.026019411994564],[30.67073493036645],[12.026019411994564],[30.67073493036645],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.026019411994564,12.026019411994564
2024-06-07,196.23048400878906,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.951829961764671],[29.09468493777028],[12.951829961764671],[29.09468493777028],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.951829961764671,12.951829961764671
2024-06-10,192.47311401367188,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.060569010210392],[28.065696442862755],[12.060569010210392],[28.065696442862755],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.060569010210392,12.060569010210392
2024-06-11,206.45611572265625,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.964686953004868],[24.999280366023132],[14.964686953004868],[24.999280366023132],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],14.964686953004868,14.964686953004868
2024-06-12,212.35629272460938,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[11.204857722434745],[35.58567059933834],[11.204857722434745],[35.58567059933834],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.204857722434745,11.204857722434745
2024-06-13,213.5223846435547,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[8.940992951925129],[47.5653879932506],[8.940992951925129],[47.5653879932506],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.940992951925129,8.940992951925129
2024-06-14,211.7782440185547,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[8.266973134844541],[43.97965492233089],[8.266973134844541],[43.97965492233089],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.266973134844541,8.266973134844541
2024-06-17,215.94422912597656,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[8.23736442918639],[41.45088615648926],[8.23736442918639],[41.45088615648926],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.23736442918639,8.23736442918639
2024-06-18,213.5721893310547,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[7.389420267225427],[42.60955221561341],[7.389420267225427],[42.60955221561341],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.389420267225427,7.389420267225427
2024-06-20,208.97764587402344,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[6.797834525133241],[39.19829630430845],[6.797834525133241],[39.19829630430845],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],6.797834525133241,6.797834525133241
2024-06-21,206.79498291015625,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.150164292428661],[36.2095116383691],[12.150164292428661],[36.2095116383691],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.150164292428661,12.150164292428661
2024-06-24,207.44281005859375,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[13.796298687817428],[33.75170926428824],[13.796298687817428],[33.75170926428824],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.796298687817428,13.796298687817428
2024-06-25,208.3697052001953,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.617360699785127],[32.00036329694551],[12.617360699785127],[32.00036329694551],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.617360699785127,12.617360699785127
2024-06-26,212.5356903076172,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[11.911030084929385],[30.208955662579978],[11.911030084929385],[30.208955662579978],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.911030084929385,11.911030084929385
2024-06-27,213.38284301757812,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[10.834309554398782],[32.32510193972361],[10.834309554398782],[32.32510193972361],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],10.834309554398782,10.834309554398782
2024-06-28,209.9144744873047,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[10.310063866410106],[32.017054647433575],[10.310063866410106],[32.017054647433575],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],10.310063866410106,10.310063866410106
2024-07-01,216.02395629882812,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.364578380380065],[29.408677867459893],[12.364578380380065],[29.408677867459893],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.364578380380065,12.364578380380065
2024-07-02,219.5321807861328,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[11.084408692184192],[28.326703188345135],[11.084408692184192],[28.326703188345135],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.084408692184192,11.084408692184192
2024-07-03,220.80789184570312,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[10.28707327793183],[30.199089507168477],[10.28707327793183],[30.199089507168477],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],10.28707327793183,10.28707327793183
2024-07-05,225.5818328857422,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.920293662713302],[30.777736849483016],[9.920293662713302],[30.777736849483016],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.920293662713302,9.920293662713302
2024-07-08,227.056884765625,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.134976032042946],[35.21632617924829],[9.134976032042946],[35.21632617924829],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.134976032042946,9.134976032042946
2024-07-09,227.9139862060547,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[8.541303580560756],[34.90558901910144],[8.541303580560756],[34.90558901910144],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.541303580560756,8.541303580560756
2024-07-10,232.1995849609375,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[8.164895577906684],[35.621675020069716],[8.164895577906684],[35.621675020069716],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.164895577906684,8.164895577906684
2024-07-11,226.80772399902344,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[7.5536841618766575],[38.28762850199337],[7.5536841618766575],[38.28762850199337],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.5536841618766575,7.5536841618766575
2024-07-12,229.76776123046875,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[11.76852784424725],[34.7026234849121],[11.76852784424725],[34.7026234849121],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.76852784424725,11.76852784424725
2024-07-15,233.61483764648438,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[10.80834176366334],[32.22099224262809],[10.80834176366334],[32.22099224262809],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],10.80834176366334,10.80834176366334
2024-07-16,234.03343200683594,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.716050221229086],[35.18090814599241],[9.716050221229086],[35.18090814599241],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.716050221229086,9.716050221229086
2024-07-17,228.1133270263672,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[10.236262688740132],[33.26914775291597],[10.236262688740132],[33.26914775291597],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],10.236262688740132,10.236262688740132
2024-07-18,223.42906188964844,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[16.83851416233543],[29.97720780632086],[16.83851416233543],[29.97720780632086],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],16.83851416233543,16.83851416233543
2024-07-19,223.55862426757812,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[20.69948717695847],[26.819178067290707],[20.69948717695847],[26.819178067290707],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],20.69948717695847,20.69948717695847
2024-07-22,223.20980834960938,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[19.734848335709252],[25.56934899505718],[19.734848335709252],[25.56934899505718],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],19.734848335709252,19.734848335709252
2024-07-23,224.2563018798828,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[18.49792512922278],[25.276400671890848],[18.49792512922278],[25.276400671890848],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],18.49792512922278,18.49792512922278
2024-07-24,217.80795288085938,-42,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[17.985321921684395],[23.81622826315476],[17.985321921684395],[23.81622826315476],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],17.985321921684395,17.985321921684395
2024-07-25,216.76148986816406,-42,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': 42, 'order_price': None, 'order_valid': None, 'order_status': 1}",[23.46233442071721],[21.4172716132333],[23.46233442071721],[21.4172716132333],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],23.46233442071721,23.46233442071721
2024-07-26,217.22991943359375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[24.824886089588816],[19.682993289100626],[24.824886089588816],[19.682993289100626],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],24.824886089588816,24.824886089588816
2024-07-29,217.50897216796875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[23.671798259644923],[18.768740553494002],[23.671798259644923],[18.768740553494002],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],23.671798259644923,23.671798259644923
2024-07-30,218.06710815429688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[22.878094006401373],[17.857508906671494],[22.878094006401373],[17.857508906671494],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.878094006401373,22.878094006401373
2024-07-31,221.3361053466797,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[21.542343477465003],[18.243319651350237],[21.542343477465003],[18.243319651350237],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],21.542343477465003,21.542343477465003
2024-08-01,217.62855529785156,0,[True],[False],BUY. Shares: 22,Entry conditions met: True,{},"{'order_size': 22, 'order_price': None, 'order_valid': None, 'order_status': 1}",[19.837873744010295],[21.59981348859178],[19.837873744010295],[21.59981348859178],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],19.837873744010295,19.837873744010295
2024-08-02,219.12353515625,22,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -22, 'order_price': None, 'order_valid': None, 'order_status': 1}",[22.67891816564538],[19.450662192227263],[22.67891816564538],[19.450662192227263],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.67891816564538,22.67891816564538
2024-08-05,208.5690155029297,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[20.34898499580807],[18.89584946383966],[20.34898499580807],[18.89584946383966],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],20.34898499580807,20.34898499580807
2024-08-06,206.5358428955078,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[38.216004406456584],[14.30486008465589],[38.216004406456584],[14.30486008465589],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],38.216004406456584,38.216004406456584
2024-08-07,209.1171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[34.71236582567714],[12.993392272579111],[34.71236582567714],[12.993392272579111],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],34.71236582567714,34.71236582567714
2024-08-08,212.59548950195312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[32.1337131012774],[15.768085412996905],[32.1337131012774],[15.768085412996905],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],32.1337131012774,32.1337131012774
2024-08-09,215.51568603515625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[30.336128390925865],[15.469371985230083],[30.336128390925865],[15.469371985230083],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],30.336128390925865,30.336128390925865
2024-08-12,217.0522918701172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[28.78295656348203],[17.423574324945694],[28.78295656348203],[17.423574324945694],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],28.78295656348203,28.78295656348203
2024-08-13,220.78408813476562,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[27.52277533921442],[19.65312031055955],[27.52277533921442],[19.65312031055955],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],27.52277533921442,27.52277533921442
2024-08-14,221.23309326171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[26.035970185267956],[21.24910501599677],[26.035970185267956],[21.24910501599677],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],26.035970185267956,26.035970185267956
2024-08-15,224.22650146484375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[25.033496695053593],[21.749075267562535],[25.033496695053593],[21.749075267562535],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],25.033496695053593,25.033496695053593
2024-08-16,225.5535888671875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[23.81276334114828],[23.43650500744168],[23.81276334114828],[23.43650500744168],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],23.81276334114828,23.81276334114828
2024-08-19,225.3939208984375,0,[True],[False],BUY. Shares: 20,Entry conditions met: True,{},"{'order_size': 20, 'order_price': None, 'order_valid': None, 'order_status': 1}",[22.884477944846758],[24.337165780795072],[22.884477944846758],[24.337165780795072],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.884477944846758,22.884477944846758
2024-08-20,226.0125732421875,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[22.80176404876915],[23.424883064835942],[22.80176404876915],[23.424883064835942],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.80176404876915,22.80176404876915
2024-08-21,225.90281677246094,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[22.260733675560676],[24.44548294293132],[22.260733675560676],[24.44548294293132],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.260733675560676,22.260733675560676
2024-08-22,224.0369110107422,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[21.36030362016027],[24.574902514479362],[21.36030362016027],[24.574902514479362],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],21.36030362016027,21.36030362016027
2024-08-23,226.3418426513672,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[21.641481919752056],[23.053156197091237],[21.641481919752056],[23.053156197091237],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],21.641481919752056,21.641481919752056
2024-08-26,226.68109130859375,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[20.3621789433689],[21.69040426322078],[20.3621789433689],[21.69040426322078],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],20.3621789433689,20.3621789433689
2024-08-27,227.52923583984375,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[19.999981800155574],[20.62627522254252],[19.999981800155574],[20.62627522254252],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],19.999981800155574,19.999981800155574
2024-08-28,225.99261474609375,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[18.83738720522577],[21.73192154365323],[18.83738720522577],[21.73192154365323],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],18.83738720522577,18.83738720522577
2024-08-29,229.28536987304688,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[17.669782667289816],[21.882577094159906],[17.669782667289816],[21.882577094159906],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],17.669782667289816,17.669782667289816
2024-08-30,228.49710083007812,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[15.909769925829217],[24.102781303975167],[15.909769925829217],[24.102781303975167],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],15.909769925829217,15.909769925829217
2024-09-03,222.28079223632812,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[17.295607376070798],[23.06011782375772],[17.295607376070798],[23.06011782375772],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],17.295607376070798,17.295607376070798
2024-09-04,220.36500549316406,20,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -20, 'order_price': None, 'order_valid': None, 'order_status': 1}",[24.324161004543793],[20.499293094519324],[24.324161004543793],[20.499293094519324],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],24.324161004543793,24.324161004543793
2024-09-05,221.8916473388672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[27.913361329388604],[19.098861409958836],[27.913361329388604],[19.098861409958836],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],27.913361329388604,27.913361329388604
2024-09-06,220.33506774902344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[25.884384532968053],[22.968607380870335],[25.884384532968053],[22.968607380870335],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],25.884384532968053,25.884384532968053
2024-09-09,220.4248809814453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[26.35622812658909],[21.194366126689665],[26.35622812658909],[21.194366126689665],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],26.35622812658909,26.35622812658909
2024-09-10,219.62661743164062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[28.99886550616802],[19.819878403803955],[28.99886550616802],[19.819878403803955],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],28.99886550616802,28.99886550616802
2024-09-11,222.17103576660156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[27.03226328997899],[18.775571389031988],[27.03226328997899],[18.775571389031988],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],27.03226328997899,27.03226328997899
2024-09-12,222.28079223632812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[25.030984424766913],[19.67773699563736],[25.030984424766913],[19.67773699563736],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],25.030984424766913,25.030984424766913
2024-09-13,222.01136779785156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[23.676917027553642],[19.280398856778586],[23.676917027553642],[19.280398856778586],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],23.676917027553642,23.676917027553642
2024-09-16,215.84495544433594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[22.9146121491048],[19.40029558633251],[22.9146121491048],[19.40029558633251],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.9146121491048,22.9146121491048
2024-09-17,216.31390380859375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[31.740373809936212],[17.142397457368613],[31.740373809936212],[17.142397457368613],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],31.740373809936212,31.740373809936212
2024-09-18,220.20535278320312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[30.602672821213318],[16.527945886851075],[30.602672821213318],[16.527945886851075],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],30.602672821213318,30.602672821213318
2024-09-19,228.3673858642578,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[27.74811066021642],[23.459338380245534],[27.74811066021642],[23.459338380245534],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],27.74811066021642,27.74811066021642
2024-09-20,227.6988525390625,0,[True],[False],BUY. Shares: 20,Entry conditions met: True,{},"{'order_size': 20, 'order_price': None, 'order_valid': None, 'order_status': 1}",[24.107783954377478],[30.08325332325757],[24.107783954377478],[30.08325332325757],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],24.107783954377478,24.107783954377478
2024-09-23,225.97265625,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[22.314180973326],[32.292701697016774],[22.314180973326],[32.292701697016774],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.314180973326,22.314180973326
2024-09-24,226.8706817626953,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[23.701683690658903],[30.658096826210397],[23.701683690658903],[30.658096826210397],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],23.701683690658903,23.701683690658903
2024-09-25,225.8728790283203,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[22.59647577774852],[29.08150774412613],[22.59647577774852],[29.08150774412613],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.59647577774852,22.59647577774852
2024-09-26,227.02035522460938,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[24.011315730420137],[27.695992168020027],[24.011315730420137],[27.695992168020027],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],24.011315730420137,24.011315730420137
2024-09-27,227.2897491455078,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[22.901002920865718],[28.226048356273182],[22.901002920865718],[28.226048356273182],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.901002920865718,22.901002920865718
2024-09-30,232.48831176757812,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[22.014178523816568],[28.713193776769426],[22.014178523816568],[28.713193776769426],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.014178523816568,22.014178523816568
2024-10-01,225.71322631835938,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[20.09936574850905],[31.51656717794389],[20.09936574850905],[31.51656717794389],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],20.09936574850905,20.09936574850905
2024-10-02,226.28196716308594,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[26.055069202157913],[27.561290599922923],[26.055069202157913],[27.561290599922923],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],26.055069202157913,26.055069202157913
2024-10-03,225.17440795898438,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[25.456638745063785],[25.825730669850504],[25.456638745063785],[25.825730669850504],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],25.456638745063785,25.456638745063785
2024-10-04,226.30194091796875,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[24.143069128100546],[24.49311580723949],[24.143069128100546],[24.49311580723949],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],24.143069128100546,24.143069128100546
2024-10-07,221.2031707763672,20,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[22.741720351810624],[24.85625582348787],[22.741720351810624],[24.85625582348787],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.741720351810624,22.741720351810624
2024-10-08,225.27420043945312,20,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -20, 'order_price': None, 'order_valid': None, 'order_status': 1}",[25.237549349957558],[23.008509636541522],[25.237549349957558],[23.008509636541522],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],25.237549349957558,25.237549349957558
2024-10-09,229.03591918945312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[23.435067022693826],[21.798809992049883],[23.435067022693826],[21.798809992049883],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],23.435067022693826,23.435067022693826
2024-10-10,228.53700256347656,0,[True],[False],BUY. Shares: 19,Entry conditions met: True,{},"{'order_size': 19, 'order_price': None, 'order_valid': None, 'order_status': 1}",[21.714821648578862],[25.823396152101555],[21.714821648578862],[25.823396152101555],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],21.714821648578862,21.714821648578862
