date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_EMA,exit0_EMA
2021-03-30,117.29104614257812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[118.96126359777875],[121.20013363597033],[118.96126359777875],[121.20013363597033],['EMA cross_above None'],['EMA cross_below None'],118.96126359777875,118.96126359777875
2021-03-31,119.49210357666016,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[118.65758769683319],[120.94793444284826],[118.65758769683319],[120.94793444284826],['EMA cross_above None'],['EMA cross_below None'],118.65758769683319,118.65758769683319
2021-04-01,120.32360076904297,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[118.80931785680173],[120.85400987083614],[118.80931785680173],[120.85400987083614],['EMA cross_above None'],['EMA cross_below None'],118.80931785680173,118.80931785680173
2021-04-05,123.1604995727539,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[119.08464202266376],[120.81978992878497],[119.08464202266376],[120.81978992878497],['EMA cross_above None'],['EMA cross_below None'],119.08464202266376,119.08464202266376
2021-04-06,123.46375274658203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[119.82570703177106],[120.97080345420233],[119.82570703177106],[120.97080345420233],['EMA cross_above None'],['EMA cross_below None'],119.82570703177106,119.82570703177106
2021-04-07,125.11698150634766,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[120.48716988900941],[121.13163889242038],[120.48716988900941],[121.13163889242038],['EMA cross_above None'],['EMA cross_below None'],120.48716988900941,120.48716988900941
2021-04-08,127.52346801757812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[121.32895381943453],[121.38875777073828],[121.32895381943453],[121.38875777073828],['EMA cross_above None'],['EMA cross_below None'],121.32895381943453,121.32895381943453
2021-04-09,130.10601806640625,0,[True],[False],BUY. Shares: 24,Entry conditions met: True,{},"{'order_size': 24, 'order_price': None, 'order_valid': None, 'order_status': 1}",[122.4552291281879],[121.78454552859893],[122.4552291281879],[121.78454552859893],['EMA cross_above None'],['EMA cross_below None'],122.4552291281879,122.4552291281879
2021-04-12,128.38430786132812,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.84628166240941],[122.3214147245865],[123.84628166240941],[122.3214147245865],['EMA cross_above None'],['EMA cross_below None'],123.84628166240941,123.84628166240941
2021-04-13,131.5048828125,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[124.67137733494008],[122.71256912050532],[124.67137733494008],[122.71256912050532],['EMA cross_above None'],['EMA cross_below None'],124.67137733494008,124.67137733494008
2021-04-14,129.15713500976562,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[125.91383287631461],[123.27981516515015],[125.91383287631461],[123.27981516515015],['EMA cross_above None'],['EMA cross_below None'],125.91383287631461,125.91383287631461
2021-04-15,131.57333374023438,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[126.50352417330569],[123.65899709060922],[126.50352417330569],[123.65899709060922],['EMA cross_above None'],['EMA cross_below None'],126.50352417330569,126.50352417330569
2021-04-16,131.24073791503906,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[127.42530773092908],[124.16959945510118],[127.42530773092908],[124.16959945510118],['EMA cross_above None'],['EMA cross_below None'],127.42530773092908,127.42530773092908
2021-04-19,131.9059600830078,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[128.11902230985817],[124.6258019363875],[128.11902230985817],[124.6258019363875],['EMA cross_above None'],['EMA cross_below None'],128.11902230985817,128.11902230985817
2021-04-20,130.21360778808594,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[128.8075564504308],[125.0954895587501],[128.8075564504308],[125.0954895587501],['EMA cross_above None'],['EMA cross_below None'],128.8075564504308,128.8075564504308
2021-04-21,130.59510803222656,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[129.0632021481863],[125.4256907348363],[129.0632021481863],[125.4256907348363],['EMA cross_above None'],['EMA cross_below None'],129.0632021481863,129.0632021481863
2021-04-22,129.0690460205078,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[129.34173049073905],[125.75920152821632],[129.34173049073905],[125.75920152821632],['EMA cross_above None'],['EMA cross_below None'],129.34173049073905,129.34173049073905
2021-04-23,131.3972930908203,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[129.29215149615155],[125.97273988255772],[129.29215149615155],[125.97273988255772],['EMA cross_above None'],['EMA cross_below None'],129.29215149615155,129.29215149615155
2021-04-26,131.78860473632812,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[129.67490451336405],[126.32271105728435],[129.67490451336405],[126.32271105728435],['EMA cross_above None'],['EMA cross_below None'],129.67490451336405,129.67490451336405
2021-04-27,131.46571350097656,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[130.05921364481208],[126.67534935915815],[130.05921364481208],[126.67534935915815],['EMA cross_above None'],['EMA cross_below None'],130.05921364481208,130.05921364481208
2021-04-28,130.67337036132812,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[130.31494089138744],[126.98440511024322],[130.31494089138744],[126.98440511024322],['EMA cross_above None'],['EMA cross_below None'],130.31494089138744,130.31494089138744
2021-04-29,130.57557678222656,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[130.3801098859221],[127.22240286837774],[130.3801098859221],[127.22240286837774],['EMA cross_above None'],['EMA cross_below None'],130.3801098859221,130.3801098859221
2021-04-30,128.5995330810547,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[130.4156493216138],[127.43873666927122],[130.4156493216138],[127.43873666927122],['EMA cross_above None'],['EMA cross_below None'],130.4156493216138,130.4156493216138
2021-05-03,129.65599060058594,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[130.0854463687849],[127.51362676035403],[130.0854463687849],[127.51362676035403],['EMA cross_above None'],['EMA cross_below None'],130.0854463687849,130.0854463687849
2021-05-04,125.06806945800781,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[130.00736350183962],[127.65184378230448],[130.00736350183962],[127.65184378230448],['EMA cross_above None'],['EMA cross_below None'],130.00736350183962,130.00736350183962
2021-05-05,125.31262969970703,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[129.10931003932473],[127.48514866460793],[129.10931003932473],[127.48514866460793],['EMA cross_above None'],['EMA cross_below None'],129.10931003932473,129.10931003932473
2021-05-06,126.91693878173828,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[128.4190045230306],[127.34498615074337],[128.4190045230306],[127.34498615074337],['EMA cross_above None'],['EMA cross_below None'],128.4190045230306,128.4190045230306
2021-05-07,127.59307098388672,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[128.14590166097744],[127.31737019145272],[128.14590166097744],[127.31737019145272],['EMA cross_above None'],['EMA cross_below None'],128.14590166097744,128.14590166097744
2021-05-10,124.30059051513672,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[128.04538699241547],[127.3351573393517],[128.04538699241547],[127.3351573393517],['EMA cross_above None'],['EMA cross_below None'],128.04538699241547,128.04538699241547
2021-05-11,123.37950134277344,24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[127.36451490563752],[127.13937883456364],[127.36451490563752],[127.13937883456364],['EMA cross_above None'],['EMA cross_below None'],127.36451490563752,127.36451490563752
2021-05-12,120.30259704589844,24,[False],[True],SELL,Stop loss hit,{'stop_loss': 'Triggered: 120.30 < 123.31'},"{'order_size': -24, 'order_price': None, 'order_valid': None, 'order_status': 1}",[126.63996698511677],[126.89680609315782],[126.63996698511677],[126.89680609315782],['EMA cross_above None'],['EMA cross_below None'],126.63996698511677,126.63996698511677
2021-05-13,122.45838165283203,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[125.48771790525889],[126.47137325139916],[125.48771790525889],[126.47137325139916],['EMA cross_above None'],['EMA cross_below None'],125.48771790525889,125.48771790525889
2021-05-14,124.88854217529297,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[124.93692949572673],[126.21247056762064],[124.93692949572673],[126.21247056762064],['EMA cross_above None'],['EMA cross_below None'],124.93692949572673,124.93692949572673
2021-05-17,123.73225402832031,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[124.92813180110241],[126.12705583263177],[124.92813180110241],[126.12705583263177],['EMA cross_above None'],['EMA cross_below None'],124.92813180110241,124.92813180110241
2021-05-18,122.34078979492188,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[124.7106994787784],[125.97255249041814],[124.7106994787784],[125.97255249041814],['EMA cross_above None'],['EMA cross_below None'],124.7106994787784,124.7106994787784
2021-05-19,122.18401336669922,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[124.27980680898631],[125.73824521974097],[124.27980680898631],[125.73824521974097],['EMA cross_above None'],['EMA cross_below None'],124.27980680898631,124.27980680898631
2021-05-20,124.75135803222656,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.89875345584319],[125.50893993889959],[123.89875345584319],[125.50893993889959],['EMA cross_above None'],['EMA cross_below None'],123.89875345584319,123.89875345584319
2021-05-21,122.90913391113281,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[124.05377246973107],[125.46006368685617],[124.05377246973107],[125.46006368685617],['EMA cross_above None'],['EMA cross_below None'],124.05377246973107,124.05377246973107
2021-05-24,124.54558563232422,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.84565636816774],[125.29548757229338],[123.84565636816774],[125.29548757229338],['EMA cross_above None'],['EMA cross_below None'],123.84565636816774,123.84565636816774
2021-05-25,124.3495864868164,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.972916234378],[125.2471068019728],[123.972916234378],[125.2471068019728],['EMA cross_above None'],['EMA cross_below None'],123.972916234378,123.972916234378
2021-05-26,124.30059051513672,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[124.04140173482133],[125.18920226551111],[124.04140173482133],[125.18920226551111],['EMA cross_above None'],['EMA cross_below None'],124.04140173482133,124.04140173482133
2021-05-27,122.76216125488281,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[124.08852696760594],[125.13187247516439],[124.08852696760594],[125.13187247516439],['EMA cross_above None'],['EMA cross_below None'],124.08852696760594,124.08852696760594
2021-05-28,122.10562896728516,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.84736956529264],[124.97898788030751],[123.84736956529264],[124.97898788030751],['EMA cross_above None'],['EMA cross_below None'],123.84736956529264,123.84736956529264
2021-06-01,121.78224182128906,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.53068945656399],[124.79360988591898],[123.53068945656399],[124.79360988591898],['EMA cross_above None'],['EMA cross_below None'],123.53068945656399,123.53068945656399
2021-06-02,122.54657745361328,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.212789886514],[124.5993280752977],[123.212789886514],[124.5993280752977],['EMA cross_above None'],['EMA cross_below None'],123.212789886514,123.212789886514
2021-06-03,121.05714416503906,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.09166035325933],[124.46689255131808],[123.09166035325933],[124.46689255131808],['EMA cross_above None'],['EMA cross_below None'],123.09166035325933,123.09166035325933
2021-06-04,123.35990142822266,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[122.72174831903746],[124.24690878446138],[122.72174831903746],[124.24690878446138],['EMA cross_above None'],['EMA cross_below None'],122.72174831903746,122.72174831903746
2021-06-07,123.36971282958984,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[122.83777615707113],[124.18968250341374],[122.83777615707113],[124.18968250341374],['EMA cross_above None'],['EMA cross_below None'],122.83777615707113,122.83777615707113
2021-06-08,124.19281768798828,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[122.9344919157109],[124.13678123413479],[122.9344919157109],[124.13678123413479],['EMA cross_above None'],['EMA cross_below None'],122.9344919157109,122.9344919157109
2021-06-09,124.5749740600586,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.16327841976133],[124.14039648922211],[123.16327841976133],[124.14039648922211],['EMA cross_above None'],['EMA cross_below None'],123.16327841976133,123.16327841976133
2021-06-10,123.57548522949219,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.41995035436082],[124.16843375185672],[123.41995035436082],[124.16843375185672],['EMA cross_above None'],['EMA cross_below None'],123.41995035436082,123.41995035436082
2021-06-11,124.7905502319336,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.44822942256653],[124.13017900847838],[123.44822942256653],[124.13017900847838],['EMA cross_above None'],['EMA cross_below None'],123.44822942256653,123.44822942256653
2021-06-14,127.85765075683594,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.69228775154235],[124.17278360354001],[123.69228775154235],[124.17278360354001],['EMA cross_above None'],['EMA cross_below None'],123.69228775154235,123.69228775154235
2021-06-15,127.03455352783203,-24,[True],[False],HOLD,Holding position; exit conditions: False,{},{},[124.44962647977754],[124.4105169682688],[124.44962647977754],[124.4105169682688],['EMA cross_above None'],['EMA cross_below None'],124.44962647977754,124.44962647977754
2021-06-16,127.5343017578125,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[124.91961321578742],[124.57980964953094],[124.91961321578742],[124.57980964953094],['EMA cross_above None'],['EMA cross_below None'],124.91961321578742,124.91961321578742
2021-06-17,129.14129638671875,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[125.39501113251924],[124.77042204361362],[125.39501113251924],[124.77042204361362],['EMA cross_above None'],['EMA cross_below None'],125.39501113251924,125.39501113251924
2021-06-18,127.83805084228516,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[126.07615390601006],[125.05241393671719],[126.07615390601006],[125.05241393671719],['EMA cross_above None'],['EMA cross_below None'],126.07615390601006,126.07615390601006
2021-06-21,129.6410675048828,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[126.39649880351462],[125.23213244675384],[126.39649880351462],[125.23213244675384],['EMA cross_above None'],['EMA cross_below None'],126.39649880351462,126.39649880351462
2021-06-22,131.2873077392578,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[126.98642038558155],[125.51657986985894],[126.98642038558155],[125.51657986985894],['EMA cross_above None'],['EMA cross_below None'],126.98642038558155,126.98642038558155
2021-06-23,131.01296997070312,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[127.76839990443177],[125.88888489369114],[127.76839990443177],[125.88888489369114],['EMA cross_above None'],['EMA cross_below None'],127.76839990443177,127.76839990443177
2021-06-24,130.72874450683594,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[128.35832173466292],[126.21947102769192],[128.35832173466292],[126.21947102769192],['EMA cross_above None'],['EMA cross_below None'],128.35832173466292,128.35832173466292
2021-06-25,130.43478393554688,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[128.78930769323983],[126.51039189731412],[128.78930769323983],[126.51039189731412],['EMA cross_above None'],['EMA cross_below None'],128.78930769323983,128.78930769323983
2021-06-28,132.07122802734375,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[129.0884851918411],[126.76357848042592],[129.0884851918411],[126.76357848042592],['EMA cross_above None'],['EMA cross_below None'],129.0884851918411,129.0884851918411
2021-06-29,133.59007263183594,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[129.6308020710234],[127.10600748345288],[129.6308020710234],[127.10600748345288],['EMA cross_above None'],['EMA cross_below None'],129.6308020710234,129.6308020710234
2021-06-30,134.2073974609375,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[130.35066944571656],[127.52433426721954],[130.35066944571656],[127.52433426721954],['EMA cross_above None'],['EMA cross_below None'],130.35066944571656,130.35066944571656
2021-07-01,134.5111846923828,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[131.05189272121126],[127.95549963455619],[131.05189272121126],[127.95549963455619],['EMA cross_above None'],['EMA cross_below None'],131.05189272121126,131.05189272121126
2021-07-02,137.1471405029297,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[131.6808548977879],[128.37844705764178],[131.6808548977879],[128.37844705764178],['EMA cross_above None'],['EMA cross_below None'],131.6808548977879,131.6808548977879
2021-07-06,139.16571044921875,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[132.67472500781366],[128.9441692154023],[132.67472500781366],[128.9441692154023],['EMA cross_above None'],['EMA cross_below None'],132.67472500781366,132.67472500781366
2021-07-07,141.66445922851562,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[133.85490417897822],[129.60362348855176],[133.85490417897822],[129.60362348855176],['EMA cross_above None'],['EMA cross_below None'],133.85490417897822,133.85490417897822
2021-07-08,140.36122131347656,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[135.2748232788941],[130.38174192338815],[135.2748232788941],[130.38174192338815],['EMA cross_above None'],['EMA cross_below None'],135.2748232788941,135.2748232788941
2021-07-09,142.1936492919922,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[136.19962292154545],[131.02557930339387],[136.19962292154545],[131.02557930339387],['EMA cross_above None'],['EMA cross_below None'],136.19962292154545,136.19962292154545
2021-07-12,141.59588623046875,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[137.2894458979903],[131.74609994781957],[137.2894458979903],[131.74609994781957],['EMA cross_above None'],['EMA cross_below None'],137.2894458979903,137.2894458979903
2021-07-13,142.71295166015625,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[138.07243504935002],[132.38157003057114],[138.07243504935002],[132.38157003057114],['EMA cross_above None'],['EMA cross_below None'],138.07243504935002,138.07243504935002
2021-07-14,146.1524200439453,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[138.91616534222388],[133.04811078086695],[138.91616534222388],[133.04811078086695],['EMA cross_above None'],['EMA cross_below None'],138.91616534222388,138.91616534222388
2021-07-15,145.49586486816406,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[140.23184801526415],[133.89355008816233],[140.23184801526415],[133.89355008816233],['EMA cross_above None'],['EMA cross_below None'],140.23184801526415,140.23184801526415
2021-07-16,143.44789123535156,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[141.18894198851868],[134.64208652558182],[141.18894198851868],[134.64208652558182],['EMA cross_above None'],['EMA cross_below None'],141.18894198851868,141.18894198851868
2021-07-19,139.58709716796875,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[141.59966003339736],[135.2102029584702],[141.59966003339736],[135.2102029584702],['EMA cross_above None'],['EMA cross_below None'],141.59966003339736,141.59966003339736
2021-07-20,143.21270751953125,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[141.23373951241032],[135.49258323005077],[141.23373951241032],[135.49258323005077],['EMA cross_above None'],['EMA cross_below None'],141.23373951241032,141.23373951241032
2021-07-21,142.47779846191406,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[141.59355187734138],[135.99065576485597],[141.59355187734138],[135.99065576485597],['EMA cross_above None'],['EMA cross_below None'],141.59355187734138,141.59355187734138
2021-07-22,143.8496551513672,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[141.7543239836273],[136.40918110015005],[141.7543239836273],[136.40918110015005],['EMA cross_above None'],['EMA cross_below None'],141.7543239836273,141.7543239836273
2021-07-23,145.5742950439453,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[142.13529328685274],[136.88921168409954],[142.13529328685274],[136.88921168409954],['EMA cross_above None'],['EMA cross_below None'],142.13529328685274,142.13529328685274
2021-07-26,145.9956512451172,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[142.76056633359684],[137.44953964279927],[142.76056633359684],[137.44953964279927],['EMA cross_above None'],['EMA cross_below None'],142.76056633359684,142.76056633359684
2021-07-27,143.82025146484375,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.3487635902369],[138.0009016816585],[143.3487635902369],[138.0009016816585],['EMA cross_above None'],['EMA cross_below None'],143.3487635902369,143.3487635902369
2021-07-28,142.06622314453125,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.43448865834722],[138.3763436031543],[143.43448865834722],[138.3763436031543],['EMA cross_above None'],['EMA cross_below None'],143.43448865834722,143.43448865834722
2021-07-29,142.71295166015625,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.18571311038068],[138.61440034775927],[143.18571311038068],[138.61440034775927],['EMA cross_above None'],['EMA cross_below None'],143.18571311038068,143.18571311038068
2021-07-30,142.92855834960938,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.09975648306713],[138.8788230130752],[143.09975648306713],[138.8788230130752],['EMA cross_above None'],['EMA cross_below None'],143.09975648306713,143.09975648306713
2021-08-02,142.59539794921875,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.06862954971115],[139.14009626059354],[143.06862954971115],[139.14009626059354],['EMA cross_above None'],['EMA cross_below None'],143.06862954971115,143.06862954971115
2021-08-03,144.3983917236328,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[142.98258744053072],[139.36301895018227],[142.98258744053072],[139.36301895018227],['EMA cross_above None'],['EMA cross_below None'],142.98258744053072,142.98258744053072
2021-08-04,143.99661254882812,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.24000640109472],[139.68788170975972],[143.24000640109472],[139.68788170975972],['EMA cross_above None'],['EMA cross_below None'],143.24000640109472,143.24000640109472
2021-08-05,144.10446166992188,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.37757115522805],[139.96586434453835],[143.37757115522805],[139.96586434453835],['EMA cross_above None'],['EMA cross_below None'],143.37757115522805,143.37757115522805
2021-08-06,143.41748046875,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.50973306699055],[140.23287062359535],[143.50973306699055],[140.23287062359535],['EMA cross_above None'],['EMA cross_below None'],143.50973306699055,143.50973306699055
2021-08-09,143.368408203125,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.49295986731045],[140.43832932328274],[143.49295986731045],[140.43832932328274],['EMA cross_above None'],['EMA cross_below None'],143.49295986731045,143.49295986731045
2021-08-10,142.88754272460938,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.4703141101858],[140.62736667036936],[143.4703141101858],[140.62736667036936],['EMA cross_above None'],['EMA cross_below None'],143.4703141101858,143.4703141101858
2021-08-11,143.14268493652344,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.36435567644463],[140.7731844803203],[143.36435567644463],[140.7731844803203],['EMA cross_above None'],['EMA cross_below None'],143.36435567644463,143.36435567644463
2021-08-12,146.1162109375,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.32405190554985],[140.9260554774947],[143.32405190554985],[140.9260554774947],['EMA cross_above None'],['EMA cross_below None'],143.32405190554985,143.32405190554985
2021-08-13,146.32235717773438,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.83171718408624],[141.2609042168499],[143.83171718408624],[141.2609042168499],['EMA cross_above None'],['EMA cross_below None'],143.83171718408624,143.83171718408624
2021-08-16,148.30467224121094,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[144.284560819295],[141.58744956916505],[144.284560819295],[141.58744956916505],['EMA cross_above None'],['EMA cross_below None'],144.284560819295,144.284560819295
2021-08-17,147.39202880859375,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.01549016873426],[142.02081877381318],[145.01549016873426],[142.02081877381318],['EMA cross_above None'],['EMA cross_below None'],145.01549016873426,145.01549016873426
2021-08-18,143.63339233398438,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.44758810325416],[142.36734845347644],[145.44758810325416],[142.36734845347644],['EMA cross_above None'],['EMA cross_below None'],145.44758810325416,145.44758810325416
2021-08-19,143.96705627441406,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.1177343270233],[142.4490287038318],[145.1177343270233],[142.4490287038318],['EMA cross_above None'],['EMA cross_below None'],145.1177343270233,145.1177343270233
2021-08-20,145.42930603027344,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[144.9085201356398],[142.54696596645002],[144.9085201356398],[142.54696596645002],['EMA cross_above None'],['EMA cross_below None'],144.9085201356398,144.9085201356398
2021-08-23,146.9209442138672,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.00320848011864],[142.73292338992252],[145.00320848011864],[142.73292338992252],['EMA cross_above None'],['EMA cross_below None'],145.00320848011864,145.00320848011864
2021-08-24,146.83261108398438,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.35188770443656],[143.0031182817899],[145.35188770443656],[143.0031182817899],['EMA cross_above None'],['EMA cross_below None'],145.35188770443656,145.35188770443656
2021-08-25,145.59609985351562,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.62111013708162],[143.25018233354442],[145.62111013708162],[143.25018233354442],['EMA cross_above None'],['EMA cross_below None'],145.62111013708162,145.62111013708162
2021-08-26,144.79136657714844,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.61656281279687],[143.40153185096193],[145.61656281279687],[143.40153185096193],['EMA cross_above None'],['EMA cross_below None'],145.61656281279687,145.61656281279687
2021-08-27,145.83168029785156,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.46652713358807],[143.4911986074901],[145.46652713358807],[143.4911986074901],['EMA cross_above None'],['EMA cross_below None'],145.46652713358807,145.46652713358807
2021-08-30,150.26744079589844,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.5329186179996],[143.64219742622313],[145.5329186179996],[143.64219742622313],['EMA cross_above None'],['EMA cross_below None'],145.5329186179996,145.5329186179996
2021-08-31,149.00148010253906,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.39374083216302],[144.06963248233123],[146.39374083216302],[144.06963248233123],['EMA cross_above None'],['EMA cross_below None'],146.39374083216302,146.39374083216302
2021-09-01,149.66880798339844,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.86787524495867],[144.38781619976402],[146.86787524495867],[144.38781619976402],['EMA cross_above None'],['EMA cross_below None'],146.86787524495867,146.86787524495867
2021-09-02,150.78758239746094,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[147.3771357428568],[144.72852534709529],[147.3771357428568],[144.72852534709529],['EMA cross_above None'],['EMA cross_below None'],147.3771357428568,147.3771357428568
2021-09-03,151.4254608154297,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[147.9972169527848],[145.1194322535705],[147.9972169527848],[145.1194322535705],['EMA cross_above None'],['EMA cross_below None'],147.9972169527848,147.9972169527848
2021-09-07,153.77093505859375,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[148.62053401872024],[145.5262728059485],[148.62053401872024],[145.5262728059485],['EMA cross_above None'],['EMA cross_below None'],148.62053401872024,148.62053401872024
2021-09-08,152.22036743164062,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[149.5569705714245],[146.05818649966758],[149.5569705714245],[146.05818649966758],['EMA cross_above None'],['EMA cross_below None'],149.5569705714245,149.5569705714245
2021-09-09,151.19972229003906,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[150.04122454600923],[146.4557465597949],[150.04122454600923],[146.4557465597949],['EMA cross_above None'],['EMA cross_below None'],150.04122454600923,150.04122454600923
2021-09-10,146.19476318359375,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[150.2518604994692],[146.76180951013325],[150.2518604994692],[146.76180951013325],['EMA cross_above None'],['EMA cross_below None'],150.2518604994692,150.2518604994692
