date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_DEMA,exit0_DEMA
2022-11-07,137.32334899902344,0,[False],[True],NO_TRADE,Entry conditions not met: False,{},{},[141.99145441905387],[142.68765742404017],[141.99145441905387],[142.68765742404017],['DEMA cross_above None'],['DEMA cross_below None'],141.99145441905387,141.99145441905387
2022-11-08,137.89671325683594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[140.24279376751056],[141.587211872398],[140.24279376751056],[141.587211872398],['DEMA cross_above None'],['DEMA cross_below None'],140.24279376751056,140.24279376751056
2022-11-09,133.31991577148438,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[139.1652340853911],[140.75173079527488],[139.1652340853911],[140.75173079527488],['DEMA cross_above None'],['DEMA cross_below None'],139.1652340853911,139.1652340853911
2022-11-10,145.18197631835938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[136.88896700291204],[139.21165701336258],[136.88896700291204],[139.21165701336258],['DEMA cross_above None'],['DEMA cross_below None'],136.88896700291204,136.88896700291204
2022-11-11,147.9794464111328,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[139.1685420712467],[140.04936958368484],[139.1685420712467],[140.04936958368484],['DEMA cross_above None'],['DEMA cross_below None'],139.1685420712467,139.1685420712467
2022-11-14,146.5757598876953,0,[True],[False],BUY. Shares: 33,Entry conditions met: True,{},"{'order_size': 33, 'order_price': None, 'order_valid': None, 'order_status': 1}",[141.81811332111852],[141.28914797880262],[141.81811332111852],[141.28914797880262],['DEMA cross_above None'],['DEMA cross_below None'],141.81811332111852,141.81811332111852
2022-11-15,148.31553649902344,33,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.33144507865717],[142.11006923161855],[143.33144507865717],[142.11006923161855],['DEMA cross_above None'],['DEMA cross_below None'],143.33144507865717,143.33144507865717
2022-11-16,147.0799102783203,33,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.02688471543323],[143.13818139442373],[145.02688471543323],[143.13818139442373],['DEMA cross_above None'],['DEMA cross_below None'],145.02688471543323,145.02688471543323
2022-11-17,148.9877166748047,33,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.86209272274806],[143.8025982051603],[145.86209272274806],[143.8025982051603],['DEMA cross_above None'],['DEMA cross_below None'],145.86209272274806,145.86209272274806
2022-11-18,149.5511474609375,33,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[147.09213714154285],[144.72229940399774],[147.09213714154285],[144.72229940399774],['DEMA cross_above None'],['DEMA cross_below None'],147.09213714154285,147.09213714154285
2022-11-21,146.30886840820312,33,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[148.16447720353244],[145.61605964153554],[148.16447720353244],[145.61605964153554],['DEMA cross_above None'],['DEMA cross_below None'],148.16447720353244,148.16447720353244
2022-11-22,148.45394897460938,33,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[147.85633723610601],[145.795210373531],[147.85633723610601],[145.795210373531],['DEMA cross_above None'],['DEMA cross_below None'],147.85633723610601,147.85633723610601
2022-11-23,149.33370971679688,33,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[148.30802326902418],[146.33565139779753],[148.30802326902418],[146.33565139779753],['DEMA cross_above None'],['DEMA cross_below None'],148.30802326902418,148.30802326902418
2022-11-25,146.40771484375,33,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[148.9060455927945],[146.9568606028825],[148.9060455927945],[146.9568606028825],['DEMA cross_above None'],['DEMA cross_below None'],148.9060455927945,148.9060455927945
2022-11-28,142.5624542236328,33,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[148.35324121097247],[146.9561447970947],[148.35324121097247],[146.9561447970947],['DEMA cross_above None'],['DEMA cross_below None'],148.35324121097247,148.35324121097247
2022-11-29,139.54747009277344,33,[False],[False],SELL,Stop loss hit,{'stop_loss': 'Triggered: 139.55 < 141.52'},"{'order_size': -33, 'order_price': None, 'order_valid': None, 'order_status': 1}",[146.6477066225331],[146.25303147439143],[146.6477066225331],[146.25303147439143],['DEMA cross_above None'],['DEMA cross_below None'],146.6477066225331,146.6477066225331
2022-11-30,146.32862854003906,0,[False],[True],NO_TRADE,Entry conditions not met: False,{},{},[144.37424648622263],[145.09705653342166],[144.37424648622263],[145.09705653342166],['DEMA cross_above None'],['DEMA cross_below None'],144.37424648622263,144.37424648622263
2022-12-01,146.60543823242188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[144.9344858356084],[145.33058799901937],[144.9344858356084],[145.33058799901937],['DEMA cross_above None'],['DEMA cross_below None'],144.9344858356084,144.9344858356084
2022-12-02,146.1111602783203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[145.447116792743],[145.581022912025],[145.447116792743],[145.581022912025],['DEMA cross_above None'],['DEMA cross_below None'],145.447116792743,145.447116792743
2022-12-05,144.9447479248047,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[145.66517691772282],[145.70565426927777],[145.66517691772282],[145.70565426927777],['DEMA cross_above None'],['DEMA cross_below None'],145.66517691772282,145.66517691772282
2022-12-06,141.26747131347656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[145.44030344189744],[145.59976074484055],[145.44030344189744],[145.59976074484055],['DEMA cross_above None'],['DEMA cross_below None'],145.44030344189744,145.44030344189744
2022-12-07,139.3201446533203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[144.05775767277882],[144.84005611330258],[144.05775767277882],[144.84005611330258],['DEMA cross_above None'],['DEMA cross_below None'],144.05775767277882,144.05775767277882
2022-12-08,141.01046752929688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[142.39626660548902],[143.8325054466427],[142.39626660548902],[143.8325054466427],['DEMA cross_above None'],['DEMA cross_below None'],142.39626660548902,142.39626660548902
2022-12-09,140.52613830566406,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[141.74112322350481],[143.27343650387763],[141.74112322350481],[143.27343650387763],['DEMA cross_above None'],['DEMA cross_below None'],141.74112322350481,141.74112322350481
2022-12-12,142.829345703125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[141.11829342463818],[142.7073999911177],[141.11829342463818],[142.7073999911177],['DEMA cross_above None'],['DEMA cross_below None'],141.11829342463818,141.11829342463818
2022-12-13,143.79808044433594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[141.443173273517],[142.64207655335971],[141.443173273517],[142.64207655335971],['DEMA cross_above None'],['DEMA cross_below None'],141.443173273517,141.443173273517
2022-12-14,141.5640106201172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[142.02672159687287],[142.76603595214726],[142.02672159687287],[142.76603595214726],['DEMA cross_above None'],['DEMA cross_below None'],142.02672159687287,142.02672159687287
2022-12-15,134.93118286132812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[141.7373832217731],[142.4715958954433],[141.7373832217731],[142.4715958954433],['DEMA cross_above None'],['DEMA cross_below None'],141.7373832217731,141.7373832217731
2022-12-16,132.9640350341797,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[139.3452922371345],[141.0191028744125],[139.3452922371345],[141.0191028744125],['DEMA cross_above None'],['DEMA cross_below None'],139.3452922371345,139.3452922371345
2022-12-19,130.8486328125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[136.94775735825112],[139.41802920816232],[136.94775735825112],[139.41802920816232],['DEMA cross_above None'],['DEMA cross_below None'],136.94775735825112,136.94775735825112
2022-12-20,130.7794189453125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[134.5117961735154],[137.66511367993868],[134.5117961735154],[137.66511367993868],['DEMA cross_above None'],['DEMA cross_below None'],134.5117961735154,134.5117961735154
2022-12-21,133.89321899414062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[132.73713448677856],[136.15580406875168],[132.73713448677856],[136.15580406875168],['DEMA cross_above None'],['DEMA cross_below None'],132.73713448677856,132.73713448677856
2022-12-22,130.71023559570312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[132.51377533935357],[135.43638840837525],[132.51377533935357],[135.43638840837525],['DEMA cross_above None'],['DEMA cross_below None'],132.51377533935357,132.51377533935357
2022-12-23,130.344482421875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[131.35762945290912],[134.2560700343892],[131.35762945290912],[134.2560700343892],['DEMA cross_above None'],['DEMA cross_below None'],131.35762945290912,131.35762945290912
2022-12-27,128.53553771972656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[130.44136896378558],[133.19135682652086],[130.44136896378558],[133.19135682652086],['DEMA cross_above None'],['DEMA cross_below None'],130.44136896378558,130.44136896378558
2022-12-28,124.59138488769531,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[129.22680339459063],[131.9658136477659],[129.22680339459063],[131.9658136477659],['DEMA cross_above None'],['DEMA cross_below None'],129.22680339459063,129.22680339459063
2022-12-29,128.120361328125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[127.08704317074356],[130.21598503596272],[127.08704317074356],[130.21598503596272],['DEMA cross_above None'],['DEMA cross_below None'],127.08704317074356,127.08704317074356
2022-12-30,128.43666076660156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[126.73874438027565],[129.37274600145108],[126.73874438027565],[129.37274600145108],['DEMA cross_above None'],['DEMA cross_below None'],126.73874438027565,126.73874438027565
2023-01-03,123.63253021240234,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[126.6558207712059],[128.72849458404997],[126.6558207712059],[128.72849458404997],['DEMA cross_above None'],['DEMA cross_below None'],126.6558207712059,126.6558207712059
2023-01-04,124.90770721435547,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[125.07103833714777],[127.32696954711682],[125.07103833714777],[127.32696954711682],['DEMA cross_above None'],['DEMA cross_below None'],125.07103833714777,125.07103833714777
2023-01-05,123.58309173583984,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[124.38414305136621],[126.37750438721775],[124.38414305136621],[126.37750438721775],['DEMA cross_above None'],['DEMA cross_below None'],124.38414305136621,124.38414305136621
2023-01-06,128.13023376464844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[123.5037390791598],[125.34665325411962],[123.5037390791598],[125.34665325411962],['DEMA cross_above None'],['DEMA cross_below None'],123.5037390791598,123.5037390791598
2023-01-09,128.65414428710938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[124.42018841825356],[125.31168694387733],[124.42018841825356],[125.31168694387733],['DEMA cross_above None'],['DEMA cross_below None'],124.42018841825356,124.42018841825356
2023-01-10,129.2274627685547,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[125.32951898644043],[125.40366923658138],[125.32951898644043],[125.40366923658138],['DEMA cross_above None'],['DEMA cross_below None'],125.32951898644043,125.32951898644043
2023-01-11,131.95574951171875,0,[True],[False],BUY. Shares: 35,Entry conditions met: True,{},"{'order_size': 35, 'order_price': None, 'order_valid': None, 'order_status': 1}",[126.23767614746211],[125.61245151863108],[126.23767614746211],[125.61245151863108],['DEMA cross_above None'],['DEMA cross_below None'],126.23767614746211,126.23767614746211
